"","ID.Number","Rank_gift","predicted_gift_amount"
"868",1892,868,2463.77169324203
"869",66542,869,2458.76364690931
"870",90122,870,2456.69621350655
"871",105941,871,2452.33717635591
"872",210882,872,2451.52246576828
"873",204583,873,2449.62099302753
"874",749745,874,2448.76564687359
"875",308940,875,2444.36668690718
"876",200712,876,2444.04599134796
"877",747628,877,2442.68179823216
"878",146985,878,2442.33576622769
"879",173582,879,2441.19528920639
"880",523845,880,2440.57315323782
"881",523816,881,2438.80405233914
"882",161924,882,2438.30719401321
"883",279902,883,2437.37411787538
"884",482919,884,2437.35571969705
"885",719373,885,2437.3471287309
"886",498802,886,2436.29684871843
"887",377933,887,2434.79143726373
"888",69456,888,2433.29121024696
"889",426835,889,2432.39838218528
"890",522159,890,2426.75456139846
"891",474730,891,2424.81007863509
"892",123816,892,2424.23765923278
"893",125697,893,2417.98002881573
"894",335677,894,2417.57054480753
"895",297814,895,2414.73883728096
"896",230686,896,2413.0539277671
"897",733981,897,2410.46631723609
"898",234517,898,2409.66521474205
"899",551356,899,2408.57394544455
"900",578134,900,2408.50033492567
"901",75311,901,2407.41421731166
"902",193773,902,2405.65571328321
"903",498693,903,2405.21186242761
"904",81402,904,2404.43805956458
"905",2208572,905,2401.92116990255
"906",324265,906,2401.28038032433
"907",745474,907,2400.98261328556
"908",58669,908,2398.0312842305
"909",470580,909,2397.3758520864
"910",2101460,910,2394.72457627628
"911",343873,911,2390.69505428597
"912",576410,912,2389.05999806056
"913",56772,913,2386.24848552768
"914",552640,914,2382.52552959917
"915",148551,915,2382.33708089799
"916",2217084,916,2380.55657125197
"917",26791,917,2378.96441277753
"918",53829,918,2376.44906689085
"919",525330,919,2375.91178257119
"920",2191183,920,2372.5444257788
"921",43344,921,2371.29128114303
"922",468851,922,2370.77358980899
"923",394359,923,2370.37708570566
"924",550266,924,2368.31145855829
"925",274750,925,2368.17386897725
"926",416824,926,2365.6092348747
"927",106878,927,2364.77669548395
"928",410716,928,2364.55835860178
"929",483037,929,2363.12555547351
"930",174064,930,2362.95185014276
"931",72259,931,2362.84092585434
"932",521561,932,2362.54579473419
"933",404384,933,2361.81811547611
"934",223952,934,2359.45330571071
"935",377908,935,2359.23746605127
"936",240832,936,2358.42792517294
"937",735663,937,2358.3024797302
"938",441872,938,2357.7084063612
"939",231462,939,2356.66438598019
"940",261734,940,2356.05951094741
"941",115126,941,2356.0406773697
"942",70014,942,2354.10082978918
"943",73352,943,2353.10802901729
"944",821761,944,2352.51812283192
"945",93357,945,2350.57090478012
"946",145605,946,2348.90912249986
"947",586008,947,2348.6893452531
"948",399066,948,2347.83956537013
"949",207332,949,2344.72219558503
"950",101101,950,2344.31131665464
"951",391802,951,2343.58166057447
"952",145006,952,2342.40487949562
"953",366216,953,2341.9526751277
"954",226282,954,2341.16246998675
"955",85882,955,2339.6622995811
"956",807411,956,2338.56261674141
"957",424784,957,2337.41478311688
"958",336117,958,2337.34193293308
"959",68729,959,2334.85052619048
"960",75404,960,2333.55370964533
"961",265677,961,2330.28688491083
"962",269983,962,2328.99114016655
"963",299411,963,2328.44141299226
"964",225019,964,2327.85559924831
"965",213254,965,2327.71400667812
"966",428675,966,2326.66404556704
"967",468436,967,2325.19181345215
"968",435084,968,2325.13649964835
"969",393574,969,2323.97809159904
"970",353141,970,2323.88132189188
"971",548100,971,2323.56971030894
"972",184075,972,2321.66585359445
"973",300899,973,2319.69146853729
"974",34587,974,2319.2277337143
"975",262706,975,2316.84982104023
"976",310931,976,2316.7794346498
"977",97471,977,2314.80308989287
"978",600967,978,2314.65367988002
"979",229340,979,2313.35528652975
"980",414999,980,2312.89363164362
"981",35315,981,2312.81740052747
"982",321375,982,2312.7371050492
"983",277603,983,2311.84932374709
"984",477346,984,2310.8268238581
"985",124854,985,2310.41205789211
"986",261616,986,2309.67235952179
"987",375967,987,2304.33636108768
"988",454735,988,2303.43135514613
"989",604271,989,2302.15558537592
"990",120356,990,2301.78118116202
"991",108414,991,2300.06155771311
"992",794601,992,2298.38862236531
"993",224253,993,2296.97304765016
"994",79014,994,2296.91055900431
"995",473288,995,2296.08515506467
"996",143475,996,2295.61877711508
"997",694447,997,2294.99182767729
"998",122374,998,2292.83486633634
"999",282964,999,2292.35664760795
"1000",230164,1000,2291.75915167836
"1001",369539,1001,2290.99808434187
"1002",121475,1002,2290.28686264914
"1003",923161,1003,2290.20382882395
"1004",314003,1004,2289.71677307154
"1005",105428,1005,2289.31939964879
"1006",138159,1006,2287.59045576446
"1007",379219,1007,2287.05130837398
"1008",290901,1008,2286.18337171667
"1009",934269,1009,2285.26120201326
"1010",463655,1010,2285.23919817242
"1011",392009,1011,2283.08369597969
"1012",466469,1012,2282.41448652051
"1013",823780,1013,2281.33474148707
"1014",546012,1014,2280.99854230183
"1015",780042,1015,2280.77440504535
"1016",695485,1016,2279.99914513317
"1017",129945,1017,2279.55602079244
"1018",212925,1018,2278.73818302049
"1019",316990,1019,2278.57066539343
"1020",498569,1020,2278.43822006034
"1021",139658,1021,2276.90212440221
"1022",760339,1022,2276.17887900107
"1023",212873,1023,2274.24138770633
"1024",54317,1024,2273.89850829605
"1025",200841,1025,2272.30327006152
"1026",2090477,1026,2270.65648073925
"1027",494723,1027,2269.4903273543
"1028",2160895,1028,2269.45896550439
"1029",25568,1029,2269.2110239011
"1030",352143,1030,2268.09021254288
"1031",761795,1031,2266.95710783195
"1032",43523,1032,2266.58838866418
"1033",240826,1033,2266.13884175745
"1034",343243,1034,2261.79480772006
"1035",763552,1035,2260.33314262347
"1036",326163,1036,2260.14267342755
"1037",408216,1037,2259.85582424584
"1038",782661,1038,2259.85542362174
"1039",391695,1039,2258.5889270676
"1040",578553,1040,2258.32973242164
"1041",725796,1041,2254.75777010914
"1042",26808,1042,2251.53242904233
"1043",360941,1043,2251.19794457056
"1044",661692,1044,2250.66542745688
"1045",341183,1045,2248.8842268448
"1046",230830,1046,2248.50411325915
"1047",75489,1047,2245.7251887968
"1048",552221,1048,2243.9811853065
"1049",94365,1049,2243.35197132795
"1050",119191,1050,2243.25356453033
"1051",302077,1051,2242.17995977167
"1052",471600,1052,2241.86911751845
"1053",457306,1053,2240.56687827074
"1054",138811,1054,2240.37095493999
"1055",44254,1055,2239.61166025925
"1056",206437,1056,2236.96793064162
"1057",577809,1057,2236.65423121338
"1058",476688,1058,2236.0689805693
"1059",172207,1059,2235.17175275016
"1060",24515,1060,2234.03916468624
"1061",273796,1061,2233.74560829909
"1062",102875,1062,2233.32826078328
"1063",239828,1063,2232.67433586452
"1064",136346,1064,2232.11265057834
"1065",20805,1065,2229.74348638561
"1066",607629,1066,2228.66344847438
"1067",447317,1067,2226.1610381161
"1068",351990,1068,2225.9877965161
"1069",282722,1069,2225.88842643273
"1070",903513,1070,2225.04863590919
"1071",663418,1071,2223.69210634918
"1072",8514,1072,2223.33002529862
"1073",720995,1073,2222.64061929673
"1074",117376,1074,2219.11676806312
"1075",498215,1075,2217.09541025211
"1076",47174,1076,2216.64449799103
"1077",364139,1077,2216.49832318816
"1078",634703,1078,2215.85858066917
"1079",470527,1079,2215.22464976795
"1080",149969,1080,2215.18816598919
"1081",827289,1081,2212.43648974359
"1082",110287,1082,2211.6363287866
"1083",407675,1083,2211.18170721715
"1084",846611,1084,2210.57801078214
"1085",356176,1085,2210.30977822849
"1086",211448,1086,2210.0470223587
"1087",334596,1087,2209.08573078159
"1088",667639,1088,2208.41189289745
"1089",437017,1089,2208.293990023
"1090",198294,1090,2205.91954041727
"1091",15214,1091,2204.41817116881
"1092",774421,1092,2203.76773787879
"1093",59637,1093,2203.5997144557
"1094",319899,1094,2202.32688866132
"1095",138197,1095,2202.09688566143
"1096",394708,1096,2201.85006834336
"1097",2157957,1097,2201.31320962001
"1098",407350,1098,2201.02707194501
"1099",365241,1099,2199.01895811993
"1100",433946,1100,2198.91125093763
"1101",435010,1101,2198.02950902449
"1102",384922,1102,2197.91202173648
"1103",350546,1103,2197.02268564811
"1104",389562,1104,2196.21806576218
"1105",325077,1105,2196.07495724901
"1106",222321,1106,2195.70214634557
"1107",158418,1107,2195.34871468532
"1108",49230,1108,2192.13420097712
"1109",45202,1109,2191.7712366244
"1110",664116,1110,2191.65224681455
"1111",433451,1111,2191.286476251
"1112",633437,1112,2190.87637983269
"1113",293414,1113,2190.71181276502
"1114",550477,1114,2189.03084762371
"1115",224745,1115,2188.86312581968
"1116",222987,1116,2188.51947446809
"1117",248784,1117,2187.9980780256
"1118",24413,1118,2187.30376222971
"1119",197955,1119,2186.94731699441
"1120",550151,1120,2185.73711996347
"1121",322174,1121,2185.12011060541
"1122",545623,1122,2185.11215645716
"1123",672960,1123,2185.08271604945
"1124",298775,1124,2185.06473085593
"1125",369002,1125,2184.25640543361
"1126",176171,1126,2183.90821798214
"1127",248912,1127,2182.1895685661
"1128",242290,1128,2181.30402199467
"1129",59501,1129,2180.2584447861
"1130",206378,1130,2179.63899658101
"1131",125822,1131,2178.30517233915
"1132",405747,1132,2177.23988688335
"1133",411668,1133,2176.29638811624
"1134",659695,1134,2176.14634319915
"1135",28418,1135,2175.27829030252
"1136",449420,1136,2171.90191921411
"1137",498680,1137,2171.66044845991
"1138",242330,1138,2171.01481177212
"1139",468050,1139,2170.24833836667
"1140",130302,1140,2169.47031793435
"1141",369446,1141,2168.78763125997
"1142",450777,1142,2168.40988971228
"1143",126333,1143,2167.05246278727
"1144",779504,1144,2166.36517321427
"1145",412183,1145,2164.54078304529
"1146",377490,1146,2163.98523658393
"1147",279367,1147,2163.49041930892
"1148",440247,1148,2163.03984475201
"1149",7967,1149,2162.07813901515
"1150",241455,1150,2161.67983841991
"1151",16042,1151,2161.29804701867
"1152",196997,1152,2159.54802077922
"1153",62974,1153,2157.84072170596
"1154",268019,1154,2153.90279367952
"1155",250642,1155,2150.98271975392
"1156",26687,1156,2150.66357755691
"1157",254777,1157,2149.48024545454
"1158",164021,1158,2149.0030628486
"1159",747572,1159,2147.93805512233
"1160",461531,1160,2147.80219498546
"1161",329812,1161,2146.25201049799
"1162",80051,1162,2145.29586054059
"1163",400286,1163,2145.06348403382
"1164",693574,1164,2143.88904396628
"1165",22122,1165,2143.09772583053
"1166",79701,1166,2140.72131512574
"1167",82293,1167,2140.01156033677
"1168",394133,1168,2139.66806093477
"1169",330956,1169,2137.79436307715
"1170",117306,1170,2136.5320281227
"1171",576417,1171,2136.26897165048
"1172",269278,1172,2135.40448469884
"1173",396967,1173,2134.20985060759
"1174",421134,1174,2133.74676823904
"1175",81348,1175,2133.53125306037
"1176",121931,1176,2132.37724629756
"1177",285230,1177,2130.71809938667
"1178",276379,1178,2130.61488491385
"1179",2072752,1179,2129.83660578131
"1180",235652,1180,2129.15472596448
"1181",338698,1181,2128.6256325128
"1182",164199,1182,2128.35474704383
"1183",160516,1183,2127.79452789172
"1184",262729,1184,2127.75421010754
"1185",340949,1185,2127.32546489621
"1186",360843,1186,2125.40215958486
"1187",364834,1187,2125.36874358974
"1188",47137,1188,2125.16882225241
"1189",497145,1189,2125.12309602659
"1190",354050,1190,2125.09001793188
"1191",242261,1191,2123.85712108913
"1192",330563,1192,2121.49117489178
"1193",320053,1193,2121.41811653401
"1194",276142,1194,2121.23831968987
"1195",387489,1195,2120.68307975219
"1196",750098,1196,2119.309246099
"1197",85485,1197,2114.98213486318
"1198",33011,1198,2114.27085333912
"1199",275710,1199,2112.58528236636
"1200",462826,1200,2110.35670928736
"1201",135976,1201,2110.26140846663
"1202",476109,1202,2110.08635241044
"1203",661356,1203,2109.9969367452
"1204",34352,1204,2108.72848835239
"1205",90067,1205,2108.64319409449
"1206",417531,1206,2107.75675548947
"1207",238422,1207,2107.475424506
"1208",306273,1208,2107.26905171952
"1209",283548,1209,2105.94723119658
"1210",130231,1210,2105.63353333333
"1211",550174,1211,2105.3142207959
"1212",370802,1212,2101.21004922118
"1213",186863,1213,2101.13160884906
"1214",801499,1214,2100.90264300575
"1215",97324,1215,2100.70816639737
"1216",6024818,1216,2100.46770917092
"1217",71506,1217,2100.33485725511
"1218",898173,1218,2099.01189666358
"1219",171058,1219,2097.66251766654
"1220",436591,1220,2097.26024037256
"1221",854533,1221,2096.96089893554
"1222",427987,1222,2096.77639806772
"1223",369073,1223,2096.74284389891
"1224",587039,1224,2096.10593187773
"1225",519499,1225,2096.067440824
"1226",186911,1226,2095.5446827644
"1227",263461,1227,2095.49395504737
"1228",497922,1228,2095.40881898901
"1229",386338,1229,2092.27396040759
"1230",790399,1230,2090.53267763884
"1231",88438,1231,2088.95527117728
"1232",150693,1232,2087.46149318631
"1233",496990,1233,2085.391719509
"1234",171511,1234,2083.00131085374
"1235",236546,1235,2082.3839799558
"1236",198718,1236,2081.94959512131
"1237",120139,1237,2079.69308744589
"1238",421530,1238,2079.59452555468
"1239",65823,1239,2076.83337618653
"1240",439665,1240,2076.73944826691
"1241",436960,1241,2076.16890893526
"1242",70239,1242,2075.76530742703
"1243",144044,1243,2074.07007816258
"1244",339833,1244,2073.70625377454
"1245",106562,1245,2073.05553823541
"1246",324273,1246,2072.88583346337
"1247",6986,1247,2072.19128520005
"1248",463049,1248,2070.54720158181
"1249",445292,1249,2069.80099918791
"1250",166874,1250,2069.64086021788
"1251",194894,1251,2069.6037836713
"1252",386324,1252,2069.43177594583
"1253",524717,1253,2069.36099298708
"1254",12271,1254,2069.34870952381
"1255",378804,1255,2068.89738977408
"1256",464635,1256,2068.72572088
"1257",187695,1257,2067.42110889388
"1258",372852,1258,2066.14222335641
"1259",588839,1259,2065.75867905713
"1260",381708,1260,2065.11272819096
"1261",345518,1261,2064.70875927798
"1262",497337,1262,2063.74086666667
"1263",364835,1263,2063.55526082888
"1264",403387,1264,2062.92069782073
"1265",793353,1265,2061.65744603594
"1266",10742,1266,2061.47365064369
"1267",664550,1267,2058.48482165303
"1268",232235,1268,2057.73785918653
"1269",316325,1269,2057.2991145476
"1270",100859,1270,2057.06188818775
"1271",51024,1271,2056.68653032288
"1272",151761,1272,2056.64168113635
"1273",11776,1273,2055.88704214468
"1274",434559,1274,2055.81910875968
"1275",662546,1275,2055.40014693399
"1276",756811,1276,2054.42440168421
"1277",86398,1277,2053.45855385384
"1278",285594,1278,2052.89760170624
"1279",740293,1279,2052.77671693122
"1280",316415,1280,2052.70988745774
"1281",153912,1281,2051.23175083011
"1282",145464,1282,2050.97109118878
"1283",358567,1283,2050.8907108632
"1284",298273,1284,2050.15265354102
"1285",469432,1285,2050.0971186399
"1286",370662,1286,2049.97318002864
"1287",195847,1287,2049.41947096852
"1288",2154326,1288,2049.14843298045
"1289",116376,1289,2048.73776040469
"1290",427339,1290,2048.01846012844
"1291",329510,1291,2047.02610206405
"1292",355616,1292,2046.55524119425
"1293",382608,1293,2046.07508393499
"1294",663614,1294,2045.61619677379
"1295",19344,1295,2045.59569823253
"1296",468296,1296,2042.64724271812
"1297",350639,1297,2041.42070386791
"1298",347439,1298,2039.26990415586
"1299",200192,1299,2038.42478677764
"1300",642847,1300,2037.246004844
"1301",498437,1301,2036.85562151473
"1302",215623,1302,2036.40561134516
"1303",226886,1303,2036.27884552493
"1304",280470,1304,2036.11852795855
"1305",339791,1305,2036.11627368078
"1306",450919,1306,2035.68623118538
"1307",288658,1307,2035.22162539682
"1308",71971,1308,2035.03262465721
"1309",418723,1309,2034.72027245393
"1310",217873,1310,2033.55872653319
"1311",199759,1311,2032.91539426129
"1312",897715,1312,2031.56082363247
"1313",748676,1313,2031.51833145514
"1314",98599,1314,2031.06972391529
"1315",395281,1315,2027.78749441856
"1316",661741,1316,2027.16834005908
"1317",308870,1317,2027.02103853476
"1318",182137,1318,2026.84657455002
"1319",118140,1319,2026.81595864617
"1320",453774,1320,2026.04059790308
"1321",496252,1321,2026.03067338283
